IdTbl;Targa;Posizione;Id;SoloTarga;Qta;Elaborato;IdAbbinato;DepositiLiberi;TargaDoppia;NonElaborareTargaDoppia;Note;PosizioneMultipla;Chiusura;PDV
3197;GM254FB;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063CB;null
3198;DX604WS-214865;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063CC;null
3199;GG058XV-241133;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063CD;null
3200;GP175MX-244294;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063CE;null
3201;FC246XY-244370;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063CF;null
3202;ER749GV-248920;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063D0;null
3203;FY866FW-248956;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063D1;null
3204;ED962KM-240849;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063D2;null
3205;GC086PC-234642;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063D3;null
3206;AP631KT-244351;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063D4;null
3207;BG6. FILA 16;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063D5;null
3208;FH584DD-242281;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063D6;null
3209;GS817XD-244842;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063D7;null
3210;GS986MR-245463;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063D8;null
3211;GV727ZK-242672;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063D9;null
3212;GJ601JP-242704;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063DA;null
3213;ED869HY-235194;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063DB;null
3214;ET454GE-241989;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063DC;null
3215;GX198SM-245193;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063DD;null
3216;GT633LW-245056;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063DE;null
3217;BG6. FILA 17;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063DF;null
3218;GP670VW-244921;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063E0;null
3219;FE162TM-214577;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063E1;null
3220;DK050ZT-247905;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063E2;null
3221;FD465SC-240662;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063E3;null
3222;EX804WK-239450;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063E4;null
3223;EP899GB-241480;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063E5;null
3224;GE753SF-211679;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063E6;null
3225;GK306GD-247352;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063E7;null
3226;FT527YS-212818;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063E8;null
3227;FJ580YK-242015;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063E9;null
3228;GS489KZ-241982;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063EA;null
3229;GS270LS-241883;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063EB;null
3230;GN248SW-238623;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063EC;null
3231;GB690NR-242293;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063ED;null
3232;EJ268MD-242075;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063EE;null
3233;GJ545WY-244651;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063EF;null
3234;ES906EN-241619;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063F0;null
3235;GJ926AW-242486;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063F1;null
3236;GD364NG-242464;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063F2;null
3237;FC044NK-241311;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063F3;null
3238;BG6. FILA 18;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063F4;null
3239;ET031PB-241593;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063F5;null
3240;GE546TL-208454;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063F6;null
3241;GT721ER-244458;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063F7;null
3242;GD502AR-228090;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063F8;null
3243;GT095DM-242345;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063F9;null
3244;GM096KV-247332;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063FA;null
3245;EN417GP-241611;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063FB;null
3246;GV500LB-248681;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063FC;null
3247;FC280FH-246903;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063FD;null
3248;FX469PT-251085;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063FE;null
3249;CL028TT-201355;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2063FF;null
3250;GG434AN-247445;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206401;null
3251;FX171RF-247455;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206402;null
3252;GP242MJ-240945;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206403;null
3253;GP745LR-240926;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206404;null
3254;BG6. FILA 19;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206405;null
3255;FN552DS-241996;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206406;null
3256;FZ935DP-216618;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206407;null
3257;GJ301PZ-204110;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206408;null
3258;GN181FF-251259;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206409;null
3259;FN133NE-241124;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20640A;null
3260;FP589ZN-242088;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20640B;null
3261;EZ042RH-244514;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20640C;null
3262;X99C5T-248864;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20640D;null
3263;GW840HK-248200;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20640E;null
3264;FZ935DP-216618;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20640F;null
3265;GV817VL-246965;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206410;null
3266;DR126EZ-240638;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206411;null
3267;GF325TH-245453;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206412;null
3268;GW442LH-251019;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206413;null
3269;GG226ZN-208479;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206414;null
3270;FC389XX-242645;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206415;null
3271;EX670NG-242299;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206416;null
3272;GH754JM-244829;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206417;null
3273;FG045RF-244774;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206418;null
3274;FR778GP-241891;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206419;null
3275;FV960VS-236665;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20641A;null
3276;GK083SA-251184;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20641B;null
3277;EZ088WF-251172;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20641C;null
3278;BG6. FILA 20;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20641D;null
3279;GG067XV-244840;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20641E;null
3280;FN822FM-243963;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20641F;null
3281;GN220YX-242377;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206420;null
3282;GV615LA-245477;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206421;null
3283;FG925HM-241172;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206422;null
3284;GC179PK-242364;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206423;null
3285;GG461XP-244505;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206424;null
3286;FV829AL-216272;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206425;null
3287;BG6. FILA 21;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206426;null
3288;GD592NL-248991;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206427;null
3289;ET804PB-239031;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206428;null
3290;FM220EC-244451;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206429;null
3291;GN092ZA-244522;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20642A;null
3292;GF532VS-242148;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20642B;null
3293;GP687VW-242002;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20642C;null
3294;GN906FJ-244877;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20642D;null
3295;FR013ZH-245211;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20642E;null
3296;GC237KH-247096;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20642F;null
3297;FJ431YL-242132;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206430;null
3298;GA411WH-238790;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206431;null
3299;ED448WR-247102;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206432;null
3300;FH762RV-130745;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206433;null
3301;GL974PL-243846;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206434;null
3302;GE151CT-243886;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206435;null
3303;BG6. FILA 22;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206436;null
3304;ET124PB-244768;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206437;null
3305;GX363AS-244136;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206438;null
3306;FG997EK-246822;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206439;null
3307;GS087ZK-245190;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20643A;null
3308;GN401ZA-241249;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20643B;null
3309;GE168CX-241265;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20643C;null
3310;GX651YM-238976;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20643D;null
3311;CG173GW-237014;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20643E;null
3312;FE005YY-217337;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20643F;null
3313;DX805AL-241261;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206440;null
3314;GC074KH-216115;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206441;null
3315;GS959TW-241223;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206442;null
3316;GW943VV-247951;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206443;null
3317;GP656FX-247975;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206444;null
3318;FS615ZW-184255;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206445;null
3319;FM220EC-236981;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206446;null
3320;FJ921YJ-247039;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206447;null
3321;GA207GM-205694;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206448;null
3322;GE572CS-203993;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206449;null
3323;GT388CP-242064;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20644A;null
3324;GW964YC-242041;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20644B;null
3325;GR827SL-235083;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20644C;null
3326;GC151JY-233859;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20644D;null
3327;GK968SB-233883;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20644E;null
3328;BG6. FILA 23;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20644F;null
3329;FA427KJ-245323;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206450;null
3330;GS717XE-242697;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206451;null
3331;GN329XB-241546;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206452;null
3332;FP222MN-241534;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206453;null
3333;FE377NZ-249389;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206454;null
3334;FT918BT-245307;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206455;null
3335;FF574XR-241538;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206456;null
3336;FK999SB-218554;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206457;null
3337;GF735VT-247078;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206458;null
3338;FA706KH-204117;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206459;null
3339;GN663LW-245432;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20645A;null
3340;GN695FG-247111;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20645B;null
3341;GE837TN-247198;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20645C;null
3342;FL985ME-247222;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20645D;null
3343;GJ031JR-246817;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20645E;null
3344;GM178YE-229751;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20645F;null
3345;GC493JR-218308;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206460;null
3346;GJ971FJ-213840;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206461;null
3347;GA037BV-229639;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206462;null
3348;GD016NN-234129;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206463;null
3349;FL581KT-245657;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206464;null
3350;GA869GR-245573;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206465;null
3351;EZ708HP-251322;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206466;null
3352;GH118KM-247151;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206467;null
3353;GC805JR-249868;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206468;null
3354;GS355ZL-242474;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206469;null
3355;GJ684DE-230178;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20646A;null
3356;GR143VL-247140;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20646B;null
3357;GN406XZ-244053;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20646C;null
3358;FF512ME-244065;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20646D;null
3359;FX123JZ-241678;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20646E;null
3360;GV538VV-241645;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20646F;null
3361;GL859ED-251300;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206470;null
3362;FV753XX-251379;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206471;null
3363;GM139LC-249838;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206472;null
3364;GR717RJ-242424;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206473;null
3365;FX688CM-249645;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206474;null
3366;GX348AM-242259;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206475;null
3367;FJ995ET-242269;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206476;null
3368;BGA. CONTAINER 0;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206477;null
3369;GK187RT-247242;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206478;null
3370;GF590BY-247427;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206479;null
3371;GV102RX-244117;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20647A;null
3372;GE872CR-247391;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20647B;null
3373;FW897WT-247230;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20647C;null
3374;GV047VS-244186;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20647D;null
3375;FJ483GH-244271;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20647E;null
3376;GJ397JM-247420;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20647F;null
3377;GV532GY-244144;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206480;null
3378;GR757LR-244213;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206481;null
3379;GN010SV-247280;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206482;null
3380;FK605XB-244396;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206483;null
3381;GM034LA-244411;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206484;null
3382;GX008KH-244293;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206485;null
3383;GP740SX-244240;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206486;null
3384;GH015PX-244266;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206487;null
3385;GX833YN-244462;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206488;null
3386;FV158BT-244417;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206489;null
3387;GW598LM-244281;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20648A;null
3388;GL834ZN-244516;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20648B;null
3389;GG225HK-244808;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20648C;null
3390;GV797PC-244823;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20648D;null
3391;GF842CE-244501;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20648E;null
3392;GE739CW-244851;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20648F;null
3393;GB713JF-244790;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206490;null
3394;GG587RX-244689;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206491;null
3395;FX444ME-244806;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206492;null
3396;GM517EV-244742;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206493;null
3397;GW422YC-244700;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206494;null
3398;GT643ZW-244369;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206495;null
3399;GM147KX-244799;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206496;null
3400;GA478FF-244726;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206497;null
3401;GL947EG-244845;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206498;null
3402;GN951NS-244589;null;null;null;null;null;null;null;null;null;null;null;0x000000004E206499;null
3403;FP902CL-244641;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20649A;null
3404;FE668TL-244357;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20649B;null
3405;GV853HB-244564;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20649C;null
3406;GG384RJ-244783;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20649D;null
3407;GT839NZ-244640;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20649E;null
3408;GL506ZP-244591;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20649F;null
3409;FT573BW-244129;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064A0;null
3410;FT982CE-244108;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064A1;null
3411;GN939YV-244162;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064A2;null
3412;DW102CD-244132;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064A3;null
3413;FL385AR-244073;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064A4;null
3414;GK490GD-244118;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064A5;null
3415;EL161ZS-244023;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064A6;null
3416;GA373GP-244115;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064A7;null
3417;GM079GH-244124;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064A8;null
3418;FH659NN-244098;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064A9;null
3419;GF099RW-244112;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064AA;null
3420;GC585KE-243992;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064AB;null
3421;GR871MD-243997;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064AC;null
3422;EY141YV-244143;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064AD;null
3423;CW210BC-244157;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064AE;null
3424;GN091FF-244044;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064AF;null
3425;GP271ZR-243999;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064B0;null
3426;FY629FJ-244003;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064B1;null
3427;FC181GB-244196;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064B2;null
3428;GP772KB-243985;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064B3;null
3429;GX658AM-244038;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064B4;null
3430;GN328AE-244169;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064B5;null
3431;FW098WV-244176;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064B6;null
3432;GN433LM-244034;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064B7;null
3433;FH329GL-244187;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064B8;null
3434;FR908ZN-244056;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064B9;null
3435;GB747JF-244004;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064BA;null
3436;EA562EZ-245639;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064BB;null
3437;FC588NJ-245439;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064BC;null
3438;GT639ST-244057;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064BD;null
3439;GS890MP-244089;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064BE;null
3440;GP787SV-243975;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064BF;null
3441;GR766XA-244020;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064C0;null
3442;GV610VM-246654;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064C1;null
3443;GX424AK-244151;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064C2;null
3444;GV475RJ-246706;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064C3;null
3445;EA673FB-246704;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064C4;null
3446;GL783EE-244134;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064C5;null
3447;FT410DA-246756;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064C6;null
3448;GP032MK-244155;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064C7;null
3449;GW636LL-246668;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064C8;null
3450;GN185KP-246714;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064C9;null
3451;GN989DB-244588;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064CA;null
3452;GM063GD-245405;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064CB;null
3453;BGA.CONTAINER 1;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064CC;null
3454;GN091GM-242381;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064CD;null
3455;GN199LJ-234054;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064CE;null
3456;GP851VW-245624;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064CF;null
3457;ET155GC-213469;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064D0;null
3458;GS827GM-233798;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064D1;null
3459;EW572CA-242521;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064D2;null
3460;GM610GB-250140;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064D3;null
3461;FH015NL-240930;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064D4;null
3462;FR884ZL-240991;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064D5;null
3463;FZ497AT-248848;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064D6;null
3464;GF907RY-248843;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064D7;null
3465;FR785ZD-245462;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064D8;null
3466;FR981JL-245204;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064D9;null
3467;GT189SS-247299;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064DA;null
3468;FJ713WC-231225;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064DB;null
3469;FF182CL-242265;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064DC;null
3470;GN126MG-242118;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064DD;null
3471;GB003KB-242557;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064DE;null
3472;FY299PS-242294;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064DF;null
3473;GS033MP-245468;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064E0;null
3474;FR988SR-212289;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064E1;null
3475;FS739CZ-212210;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064E2;null
3476;GP242BE-242469;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064E3;null
3477;FE483TL-242478;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064E4;null
3478;GR412MA-249882;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064E5;null
3479;EV739PW-213019;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064E6;null
3480;FR505SX-212160;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064E7;null
3481;FR504SX-212175;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064E8;null
3482;FC557GA;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064E9;null
3483;GS537EB ;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064EA;null
3484;GV269FG-248851;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064EB;null
3485;GL198EG-248483;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064EC;null
3486;GL295HX-231232;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064ED;null
3487;GF841LF-246929;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064EE;null
3488;FY830FE;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064EF;null
3489;GS620ZH;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064F0;null
3490;FT323BY;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064F1;null
3491;FS459DG-206337;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064F2;null
3492;GV033ZD;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064F3;null
3493;FN040NF;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064F4;null
3494;FW550JW-242087;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064F5;null
3495;GL335EH-242283;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064F6;null
3496;GS539YM-242209;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2064F7;null
